116.87,-0.03181,26.652,-94.79,2.0308,0
117.1,-0.031794,26.447,-94.891,2.0235,0
117.33,-0.031779,26.242,-94.991,2.0163,0
117.56,-0.031763,26.036,-95.089,2.009,0
117.78,-0.031748,25.829,-95.186,2.0018,0
118.01,-0.031733,25.622,-95.281,1.9945,0
118.24,-0.031717,25.414,-95.375,1.9873,0
118.47,-0.031702,25.205,-95.467,1.98,0
118.7,-0.031687,24.995,-95.558,1.9728,0
118.93,-0.031672,24.785,-95.647,1.9656,0
119.16,-0.031658,24.573,-95.735,1.9583,0
119.38,-0.031643,24.362,-95.821,1.9511,0
119.61,-0.031628,24.149,-95.906,1.9438,0
119.84,-0.031613,23.936,-95.989,1.9366,0
120.07,-0.031599,23.722,-96.071,1.9294,0
120.3,-0.031584,23.508,-96.151,1.9221,0
120.53,-0.03157,23.292,-96.23,1.9149,0
120.76,-0.031556,23.077,-96.307,1.9077,0
120.99,-0.031541,22.86,-96.383,1.9004,0
121.22,-0.031527,22.643,-96.457,1.8932,0
121.45,-0.031513,22.426,-96.53,1.886,0
121.68,-0.031499,22.207,-96.601,1.8788,0
121.91,-0.031484,21.988,-96.67,1.8715,0
122.14,-0.03147,21.769,-96.738,1.8643,0
122.37,-0.031456,21.549,-96.804,1.8571,0
122.59,-0.031442,21.328,-96.869,1.8498,0
122.82,-0.031428,21.107,-96.932,1.8426,0
123.05,-0.031414,20.886,-96.994,1.8354,0
123.29,-0.0314,20.664,-97.054,1.8282,0
123.52,-0.031386,20.441,-97.112,1.8209,0
123.75,-0.031371,20.218,-97.169,1.8137,0
123.98,-0.031357,19.994,-97.224,1.8065,0
124.21,-0.031343,19.77,-97.278,1.7993,0
124.44,-0.031329,19.545,-97.33,1.792,0
124.67,-0.031315,19.32,-97.381,1.7848,0
124.9,-0.031301,19.094,-97.429,1.7776,0
